datetime,Tb,HR,Act,mouse_id,source_file,Tb_diff,Tb_rate,HR_ratio,hour_sin,hour_cos,training_label,torpor_prob,discovered_state
2023-11-05 12:56:00,36.33,600.065,13.0,F1,4Nov2023.xlsx,-1.5050000000000026,0.06499999999999773,1.0144844230110865,0.24192189559966776,0.9702957262759965,0,0.00027404013175372915,Normal
2023-11-05 12:57:00,36.416,570.891,18.0,F1,4Nov2023.xlsx,-1.419000000000004,0.08599999999999852,0.9651621519955705,0.24615329302899286,0.9692309097067544,0,0.00015791588383377769,Normal
2023-11-05 12:58:00,36.481,528.484,1.0,F1,4Nov2023.xlsx,-1.3539999999999992,0.06500000000000483,0.8934678506671627,0.25038000405444144,0.9681476403781077,0,6.188950142654906e-05,Normal
2023-11-05 12:59:00,36.56,532.288,0.0,F1,4Nov2023.xlsx,-1.2749999999999986,0.07900000000000063,0.8998989852028116,0.2546019482055274,0.9670459389139432,0,4.76690538056449e-05,Normal
2023-11-05 13:00:00,36.576,462.548,2.0,F1,4Nov2023.xlsx,-1.2590000000000003,0.015999999999998238,0.781994852049248,0.25881904510252074,0.9659258262890683,0,3.5700764996327e-05,Normal
2023-11-05 13:01:00,36.534,453.417,0.0,F1,4Nov2023.xlsx,-1.301000000000002,-0.04200000000000159,0.7665577622897815,0.263031214457975,0.9647873238288129,0,7.200536929837469e-05,Normal
2023-11-05 13:02:00,36.464,460.641,0.0,F1,4Nov2023.xlsx,-1.3710000000000022,-0.07000000000000028,0.7787708316603199,0.26723837607825685,0.963630453208623,0,0.00014399649886114689,Normal
2023-11-05 13:03:00,36.377,470.852,0.0,F1,4Nov2023.xlsx,-1.4579999999999984,-0.08699999999999619,0.7960337955781723,0.27144044986507443,0.9624552364536473,0,0.00027221446328550946,Normal
2023-11-05 13:04:00,36.283,459.312,0.0,F1,4Nov2023.xlsx,-1.5519999999999996,-0.0940000000000012,0.7765239920709724,0.2756373558169991,0.9612616959383189,0,0.0006548734813948492,Normal
2023-11-05 13:05:00,36.208,448.587,0.0,F1,4Nov2023.xlsx,-1.6270000000000024,-0.07500000000000284,0.7583920473036657,0.2798290140309922,0.9600498543859286,0,0.0009101223562841903,Normal
2023-11-05 13:06:00,36.155,458.63,1.0,F1,4Nov2023.xlsx,-1.6799999999999997,-0.05299999999999727,0.7753709863524361,0.28401534470392253,0.958819734868193,0,0.000772005720995515,Normal
2023-11-05 13:07:00,36.108,445.529,0.0,F1,4Nov2023.xlsx,-1.7270000000000039,-0.04700000000000415,0.7532221184366799,0.28819626813408944,0.9575713608048144,0,0.0012205192472253567,Normal
2023-11-05 13:08:00,36.043,600.45,0.0,F1,4Nov2023.xlsx,-1.7920000000000016,-0.06499999999999773,1.0151353133360668,0.2923717047227366,0.9563047559630355,0,0.0010925247870896264,Normal
2023-11-05 13:09:00,36.051,482.275,9.0,F1,4Nov2023.xlsx,-1.783999999999999,0.008000000000002672,0.8153457960515472,0.29654157497557104,0.9550199444571866,0,0.0007663742333162887,Normal
2023-11-05 13:10:00,36.092,486.914,0.0,F1,4Nov2023.xlsx,-1.743000000000002,0.04099999999999682,0.8231886018115039,0.30070579950427295,0.9537169507482269,0,0.0006560779454796638,Normal
2023-11-05 13:11:00,36.128,481.747,0.0,F1,4Nov2023.xlsx,-1.7070000000000007,0.036000000000001364,0.8144531464630029,0.3048642990280108,0.9523957996432784,0,0.0005213594623104253,Normal
2023-11-05 13:12:00,36.134,479.757,0.0,F1,4Nov2023.xlsx,-1.7010000000000005,0.006000000000000227,0.8110888042637544,0.30901699437494723,0.9510565162951536,0,0.00045072372092673377,Normal
2023-11-05 13:13:00,36.141,485.556,0.0,F1,4Nov2023.xlsx,-1.6940000000000026,0.006999999999997897,0.8208927341197554,0.31316380648374953,0.949699126201877,0,0.00040396567871806135,Normal
2023-11-05 13:14:00,36.15,527.806,0.0,F1,4Nov2023.xlsx,-1.6850000000000023,0.009000000000000341,0.8923216074455093,0.3173046564050919,0.9483236552061994,0,0.00030516168062561286,Normal
2023-11-05 13:15:00,36.169,507.232,0.0,F1,4Nov2023.xlsx,-1.666000000000004,0.01899999999999835,0.8575387047282534,0.3214394653031616,0.9469301294951057,0,0.0002928984587316368,Normal
2023-11-05 13:16:00,36.132,530.38,0.0,F1,4Nov2023.xlsx,-1.703000000000003,-0.036999999999999034,0.8966732741896628,0.3255681544571568,0.9455185755993167,0,0.0003782062898690438,Normal
2023-11-05 13:17:00,36.141,499.684,0.0,F1,4Nov2023.xlsx,-1.6940000000000026,0.009000000000000341,0.8447778731101993,0.32969064526278724,0.9440890203927842,0,0.00035451299490232445,Normal
2023-11-05 13:18:00,36.151,449.323,2.0,F1,4Nov2023.xlsx,-1.6839999999999975,0.010000000000005116,0.7596363467301215,0.3338068592337711,0.9426414910921783,0,0.0006141207640163871,Normal
2023-11-05 13:19:00,36.193,448.622,10.0,F1,4Nov2023.xlsx,-1.642000000000003,0.041999999999994486,0.7584512191513912,0.3379167180033269,0.9411760152563706,0,0.0005576061299649283,Normal
2023-11-05 13:20:00,36.202,457.038,0.0,F1,4Nov2023.xlsx,-1.6330000000000027,0.009000000000000341,0.7726795125930372,0.3420201433256688,0.9396926207859083,0,0.0003868288490719645,Normal
2023-11-05 13:21:00,36.189,452.106,0.0,F1,4Nov2023.xlsx,-1.6460000000000008,-0.012999999999998124,0.7643413539364072,0.3461170570774929,0.9381913359224842,0,0.00047320199727964447,Normal
2023-11-05 13:22:00,36.178,442.338,0.0,F1,4Nov2023.xlsx,-1.6570000000000036,-0.011000000000002785,0.7478273365483372,0.35020738125946754,0.9366721892483976,0,0.0006007955854146145,Normal
2023-11-05 13:23:00,36.173,450.928,0.0,F1,4Nov2023.xlsx,-1.661999999999999,-0.0049999999999954525,0.7623497986043898,0.3542910379977157,0.9351352096860117,0,0.0005170900960175535,Normal
2023-11-05 13:24:00,36.152,443.006,0.0,F1,4Nov2023.xlsx,-1.6829999999999998,-0.021000000000000796,0.7489566735277833,0.3583679495453003,0.9335804264972017,0,0.0007312330211965164,Normal
2023-11-05 13:25:00,36.126,447.313,0.0,F1,4Nov2023.xlsx,-1.7090000000000032,-0.026000000000003354,0.7562381920464584,0.3624380382837015,0.9320078692827986,0,0.0008182764341278335,Normal
2023-11-05 13:26:00,36.1,424.498,0.0,F1,4Nov2023.xlsx,-1.7349999999999994,-0.02599999999999625,0.7176666004505514,0.3665012267242973,0.9304175679820246,0,0.0015307020712646425,Normal
2023-11-05 13:27:00,36.074,433.481,0.0,F1,4Nov2023.xlsx,-1.7610000000000028,-0.026000000000003354,0.7328534778253502,0.370557437509836,0.9288095528719243,0,0.0014782826118510091,Normal
2023-11-05 13:28:00,36.058,431.087,0.0,F1,4Nov2023.xlsx,-1.777000000000001,-0.015999999999998238,0.7288061234409275,0.37460659341591207,0.9271838545667874,0,0.0016086580916147303,Normal
2023-11-05 13:29:00,36.039,431.702,0.0,F1,4Nov2023.xlsx,-1.7959999999999994,-0.01899999999999835,0.7298458573366752,0.37864861735243277,0.9255405040175665,0,0.0018124644015711673,Normal
2023-11-05 13:30:00,36.034,463.132,0.0,F1,4Nov2023.xlsx,-1.801000000000002,-0.005000000000002558,0.782982176594153,0.3826834323650898,0.9238795325112867,0,0.0010097935407185489,Normal
2023-11-05 13:31:00,36.028,516.685,0.0,F1,4Nov2023.xlsx,-1.8070000000000022,-0.006000000000000227,0.8735201754867941,0.38671096163682084,0.9222009716704517,0,0.0006382689633513481,Normal
2023-11-05 13:32:00,36.063,530.421,0.0,F1,4Nov2023.xlsx,-1.7719999999999985,0.035000000000003695,0.8967425897827127,0.3907311284892737,0.9205048534524404,0,0.0005631335344567213,Normal
2023-11-05 13:33:00,36.121,493.642,0.0,F1,4Nov2023.xlsx,-1.7139999999999986,0.05799999999999983,0.8345631215685613,0.39474385638426746,0.9187912101488982,0,0.0005689155698898007,Normal
2023-11-05 13:34:00,36.182,503.641,0.0,F1,4Nov2023.xlsx,-1.6529999999999987,0.06099999999999994,0.8514676731516195,0.39874906892524614,0.917060074385124,0,0.0003728287832314447,Normal
2023-11-05 13:35:00,36.202,453.213,0.0,F1,4Nov2023.xlsx,-1.6330000000000027,0.01999999999999602,0.766212874948753,0.40274668985873735,0.9153114791194471,0,0.0004064755816640797,Normal
2023-11-05 13:36:00,36.201,435.867,0.0,F1,4Nov2023.xlsx,-1.6340000000000003,-0.0009999999999976694,0.7368873072160069,0.40673664307580015,0.913545457642601,0,0.000555280556810941,Normal
2023-11-05 13:37:00,36.173,417.966,0.0,F1,4Nov2023.xlsx,-1.661999999999999,-0.027999999999998693,0.7066234430407567,0.41071885261347735,0.9117620435770886,0,0.0011256715323854436,Normal
2023-11-05 13:38:00,36.128,438.859,0.0,F1,4Nov2023.xlsx,-1.7070000000000007,-0.045000000000001705,0.7419456548844248,0.4146932426562389,0.9099612708765432,0,0.0010920894695582448,Normal
2023-11-05 13:39:00,36.095,444.59,0.0,F1,4Nov2023.xlsx,-1.740000000000002,-0.03300000000000125,0.7516346222934163,0.41865973753742813,0.9081431738250813,0,0.0010607705484483206,Normal
2023-11-05 13:40:00,36.08,435.479,0.0,F1,4Nov2023.xlsx,-1.7550000000000026,-0.015000000000000568,0.7362313450183644,0.42261826174069933,0.90630778703665,0,0.0012318604398518919,Normal
2023-11-05 13:41:00,36.062,447.984,0.0,F1,4Nov2023.xlsx,-1.7730000000000032,-0.018000000000000682,0.7573726008985668,0.4265687399014584,0.904455145454368,0,0.0010979406265896117,Normal
2023-11-05 13:42:00,36.058,431.796,0.0,F1,4Nov2023.xlsx,-1.777000000000001,-0.003999999999997783,0.7300047760134236,0.43051109680829497,0.9025852843498607,0,0.0014546943992993484,Normal
2023-11-05 13:43:00,36.043,416.486,0.0,F1,4Nov2023.xlsx,-1.7920000000000016,-0.015000000000000568,0.7041213191940795,0.4344452574044171,0.9006982393225879,0,0.002319835493644534,Normal
2023-11-05 13:44:00,36.024,416.667,0.0,F1,4Nov2023.xlsx,-1.811,-0.01899999999999835,0.7044273221780312,0.4383711467890772,0.8987940462991671,0,0.0026445776477761565,Normal
2023-11-05 13:45:00,35.992,421.009,0.0,F1,4Nov2023.xlsx,-1.8430000000000035,-0.03200000000000358,0.7117680125444318,0.44228869021900125,0.8968727415326884,0,0.0031873302374422663,Normal
2023-11-05 13:46:00,35.97,428.257,0.0,F1,4Nov2023.xlsx,-1.865000000000002,-0.021999999999998465,0.7240216568962676,0.446197813109809,0.8949343616020249,0,0.0028909880617945705,Normal
2023-11-05 13:47:00,35.959,429.799,0.0,F1,4Nov2023.xlsx,-1.8759999999999977,-0.01099999999999568,0.72662859944463,0.45009844103743496,0.892978943411137,0,0.0028261389221726175,Normal
2023-11-05 13:48:00,35.946,411.258,0.0,F1,4Nov2023.xlsx,-1.889000000000003,-0.01300000000000523,0.6952827357681141,0.45399049973954697,0.8910065241883678,0,0.0046114871614777704,Normal
2023-11-05 13:49:00,35.931,448.657,0.0,F1,4Nov2023.xlsx,-1.9040000000000035,-0.015000000000000568,0.7585103909991167,0.4578739151169567,0.8890171414857364,0,0.00238188136438453,Normal
2023-11-05 13:50:00,35.947,425.089,0.0,F1,4Nov2023.xlsx,-1.8879999999999981,0.016000000000005343,0.7186657593650017,0.461748613235034,0.8870108331782216,0,0.0032364094727274154,Normal
2023-11-05 13:51:00,35.981,432.099,0.0,F1,4Nov2023.xlsx,-1.8539999999999992,0.03399999999999892,0.7305170351523042,0.4656145203251113,0.8849876374630419,0,0.002452783376178206,Normal
2023-11-05 13:52:00,36.016,438.181,0.0,F1,4Nov2023.xlsx,-1.8190000000000026,0.03499999999999659,0.7407994116627712,0.4694715627858908,0.8829475928589269,0,0.0017666144115361597,Normal
2023-11-05 13:53:00,36.014,580.623,0.0,F1,4Nov2023.xlsx,-1.820999999999998,-0.001999999999995339,0.9816153069116946,0.4733196671848433,0.8808907382053855,0,0.0007400082823221919,Normal
2023-11-05 13:54:00,36.031,431.426,7.0,F1,4Nov2023.xlsx,-1.804000000000002,0.016999999999995907,0.7293792450517543,0.47715876025960846,0.8788171126619654,0,0.0016807668538309118,Normal
2023-11-05 13:55:00,36.034,434.783,0.0,F1,4Nov2023.xlsx,-1.801000000000002,0.0030000000000001137,0.7350546705607379,0.4809887689193875,0.8767267557075078,0,0.001520971473182446,Normal
2023-11-05 13:56:00,35.999,437.866,0.0,F1,4Nov2023.xlsx,-1.8359999999999985,-0.03499999999999659,0.7402668650332419,0.48480962024633706,0.8746197071393957,0,0.002129939220010483,Normal
2023-11-05 13:57:00,35.971,531.731,0.0,F1,4Nov2023.xlsx,-1.8640000000000043,-0.028000000000005798,0.8989573075118661,0.48862124149695474,0.8724960070727973,0,0.0008493566555754085,Normal
2023-11-05 13:58:00,35.98,464.348,0.0,F1,4Nov2023.xlsx,-1.855000000000004,0.009000000000000341,0.7850379756465582,0.49242356010346716,0.8703556959398997,0,0.0012748671967750939,Normal
2023-11-05 13:59:00,35.991,456.507,0.0,F1,4Nov2023.xlsx,-1.8440000000000012,0.011000000000002785,0.7717817911318308,0.496216503675208,0.8681988144891424,0,0.0013383283137104024,Normal
2023-11-05 14:00:00,35.992,543.241,0.0,F1,4Nov2023.xlsx,-1.8430000000000035,0.0009999999999976694,0.9184163922924442,0.49999999999999994,0.8660254037844387,0,0.0006930048264095448,Normal
2023-11-05 14:01:00,36.006,483.371,1.0,F1,4Nov2023.xlsx,-1.8290000000000006,0.014000000000002899,0.817198720197465,0.5037739770455265,0.8638355052043956,0,0.000852927331900587,Normal
2023-11-05 14:02:00,36.079,468.509,0.0,F1,4Nov2023.xlsx,-1.7560000000000002,0.0730000000000004,0.792072663029007,0.5075383629607041,0.8616291604415258,0,0.0011186768441952474,Normal
2023-11-05 14:03:00,36.103,458.772,0.0,F1,4Nov2023.xlsx,-1.7319999999999993,0.02400000000000091,0.7756110549917794,0.5112930860770523,0.8594064115014526,0,0.0006613293422940131,Normal
2023-11-05 14:04:00,36.089,469.522,0.0,F1,4Nov2023.xlsx,-1.7460000000000022,-0.014000000000002899,0.7937852653646043,0.5150380749100542,0.8571673007021123,0,0.0006089928148736886,Normal
2023-11-05 14:05:00,36.047,490.396,0.0,F1,4Nov2023.xlsx,-1.7880000000000038,-0.04200000000000159,0.8290753553480785,0.5187732581605216,0.8549118706729465,0,0.0007318994859774901,Normal
2023-11-05 14:06:00,36.046,523.931,0.0,F1,4Nov2023.xlsx,-1.7890000000000015,-0.0009999999999976694,0.8857704385901886,0.5224985647159488,0.8526401643540923,0,0.0004892955249210702,Normal
2023-11-05 14:07:00,36.029,511.256,0.0,F1,4Nov2023.xlsx,-1.8059999999999974,-0.016999999999995907,0.8643417765924624,0.5262139236518696,0.8503522249955628,0,0.0005897869176190767,Normal
2023-11-05 14:08:00,35.91,511.073,0.0,F1,4Nov2023.xlsx,-1.9250000000000043,-0.11900000000000688,0.8640323923600692,0.5299192642332049,0.8480480961564261,0,0.003305778647206186,Normal
2023-11-05 14:09:00,35.829,515.604,0.0,F1,4Nov2023.xlsx,-2.0060000000000002,-0.08099999999999596,0.8716926107041874,0.5336145159156116,0.8457278217039732,0,0.0032330249248200124,Normal
2023-11-05 14:10:00,35.79,534.087,0.0,F1,4Nov2023.xlsx,-2.0450000000000017,-0.03900000000000148,0.9029404181759011,0.5372996083468238,0.8433914458128857,0,0.0026506606719077955,Normal
2023-11-05 14:11:00,36.31,479.042,5.0,F1,4Nov2023.xlsx,-1.5249999999999986,0.5200000000000031,0.8098800079459338,0.5409744713679939,0.8410390129643924,0,0.02955997646848714,Normal
2023-11-05 14:12:00,35.82,519.216,7.0,F1,4Nov2023.xlsx,-2.0150000000000006,-0.490000000000002,0.8777991453894565,0.5446390350150269,0.8386705679454242,0,0.003226718533738825,Normal
2023-11-05 14:13:00,35.745,479.798,3.0,F1,4Nov2023.xlsx,-2.0900000000000034,-0.07500000000000284,0.8111581198568042,0.5482932295199138,0.8362861558477596,0,0.007242326643902404,Normal
2023-11-05 14:14:00,35.725,465.167,0.0,F1,4Nov2023.xlsx,-2.1099999999999994,-0.01999999999999602,0.7864225968833343,0.5519369853120579,0.8338858220671683,0,0.006336794518139662,Normal
2023-11-05 14:15:00,35.673,460.956,0.0,F1,4Nov2023.xlsx,-2.161999999999999,-0.0519999999999996,0.7793033782898492,0.5555702330196022,0.8314696123025452,0,0.011583510340115866,Normal
2023-11-05 14:16:00,35.63,457.107,0.0,F1,4Nov2023.xlsx,-2.2049999999999983,-0.04299999999999926,0.7727961656642675,0.559192903470747,0.8290375725550415,0,0.01478989507186994,Normal
2023-11-05 14:17:00,35.604,470.181,0.0,F1,4Nov2023.xlsx,-2.2310000000000016,-0.026000000000003354,0.794899386726064,0.5628049276950685,0.8265897491271886,0,0.012895169419334841,Normal
2023-11-05 14:18:00,35.586,539.707,1.0,F1,4Nov2023.xlsx,-2.2490000000000023,-0.018000000000000682,0.9124417262963919,0.5664062369248329,0.8241261886220156,0,0.008483008142209866,Normal
2023-11-05 14:19:00,35.689,604.765,23.0,F1,4Nov2023.xlsx,-2.146000000000001,0.10300000000000153,1.0224303568485074,0.5699967625963029,0.8216469379421637,0,0.013051565855908099,Normal
2023-11-05 14:20:00,35.903,629.027,9.0,F1,4Nov2023.xlsx,-1.9320000000000022,0.21399999999999864,1.0634482816918078,0.5735764363510462,0.8191520442889918,0,0.027724839116584764,Normal
2023-11-05 14:21:00,35.971,606.393,14.0,F1,4Nov2023.xlsx,-1.8640000000000043,0.06799999999999784,1.0251826930798527,0.5771451900372335,0.8166415551616789,0,0.001633092599698226,Normal
2023-11-05 14:22:00,36.141,612.701,4.0,F1,4Nov2023.xlsx,-1.6940000000000026,0.1700000000000017,1.0358471506642042,0.5807029557109398,0.8141155183563191,0,0.003610478431248611,Normal
2023-11-05 14:23:00,36.016,565.093,16.0,F1,4Nov2023.xlsx,-1.8190000000000026,-0.125,0.9553599127637903,0.5842496656374343,0.8115739819650123,0,0.0014176398713461491,Normal
2023-11-05 14:24:00,36.023,498.595,0.0,F1,4Nov2023.xlsx,-1.8119999999999976,0.007000000000005002,0.8429367833338266,0.5877852522924732,0.8090169943749473,0,0.0006242609238690993,Normal
2023-11-05 14:25:00,36.037,536.056,1.0,F1,4Nov2023.xlsx,-1.7980000000000018,0.013999999999995794,0.9062692572665144,0.5913096483635822,0.8064446042674827,0,0.0004948104847193425,Normal
2023-11-05 14:26:00,36.01,538.501,0.0,F1,4Nov2023.xlsx,-1.8250000000000028,-0.027000000000001023,0.910402833486194,0.5948227867513413,0.8038568606172173,0,0.0006089708541464128,Normal
2023-11-05 14:27:00,35.983,604.183,0.0,F1,4Nov2023.xlsx,-1.8520000000000039,-0.027000000000001023,1.0214464135520438,0.5983246005706588,0.8012538126910608,0,0.0009883181522848004,Normal
2023-11-05 14:28:00,35.939,624.927,2.0,F1,4Nov2023.xlsx,-1.8960000000000008,-0.04399999999999693,1.0565167223868235,0.6018150231520483,0.7986355100472928,0,0.0016551116207364723,Normal
2023-11-05 14:29:00,35.947,618.936,2.0,F1,4Nov2023.xlsx,-1.8879999999999981,0.008000000000002672,1.0463881926804426,0.6052939880428941,0.7960020025346222,0,0.0014164292606354024,Normal
2023-11-05 14:30:00,35.913,650.497,3.0,F1,4Nov2023.xlsx,-1.9220000000000041,-0.034000000000006025,1.0997459837108357,0.6087614290087207,0.7933533402912352,0,0.002565227230198168,Normal
2023-11-05 14:31:00,35.924,595.015,6.0,F1,4Nov2023.xlsx,-1.9110000000000014,0.011000000000002785,1.0059467706964105,0.6122172800344494,0.7906895737438432,0,0.00125483805365893,Normal
2023-11-05 14:32:00,36.156,615.621,0.0,F1,4Nov2023.xlsx,-1.679000000000002,0.23199999999999932,1.0407837733887295,0.6156614753256582,0.788010753606722,0,0.011043531119992255,Normal
2023-11-05 14:33:00,36.179,598.817,0.0,F1,4Nov2023.xlsx,-1.6559999999999988,0.02300000000000324,1.012374523983618,0.6190939493098342,0.7853169308807448,0,0.0003042449023476459,Normal
2023-11-05 14:34:00,36.305,598.456,2.0,F1,4Nov2023.xlsx,-1.5300000000000011,0.12599999999999767,1.0117642086399352,0.6225146366376195,0.7826081568524139,0,0.0005435529713732703,Normal
2023-11-05 14:35:00,36.4,509.461,2.0,F1,4Nov2023.xlsx,-1.4350000000000023,0.09499999999999886,0.8613071061162558,0.6259234721840592,0.7798844830928817,0,0.00016126187488765267,Normal
2023-11-05 14:36:00,36.328,506.2,0.0,F1,4Nov2023.xlsx,-1.506999999999998,-0.07199999999999562,0.8557939805324621,0.6293203910498373,0.777145961456971,0,0.00016623597861900442,Normal
2023-11-05 14:37:00,36.239,539.491,0.0,F1,4Nov2023.xlsx,-1.5960000000000036,-0.08900000000000574,0.9120765514647147,0.6327053285625162,0.7743926440821856,0,0.00028865800699048064,Normal
2023-11-05 14:38:00,36.173,522.702,0.0,F1,4Nov2023.xlsx,-1.661999999999999,-0.0659999999999954,0.8836926614229139,0.6360782202777638,0.7716245833877201,0,0.00033350862109961466,Normal
2023-11-05 14:39:00,36.13,513.349,0.0,F1,4Nov2023.xlsx,-1.7049999999999983,-0.04299999999999926,0.867880253086446,0.6394390019805848,0.7688418320734595,0,0.0003566534094365167,Normal
2023-11-05 14:40:00,36.092,555.686,0.0,F1,4Nov2023.xlsx,-1.743000000000002,-0.03800000000000381,0.939456210719403,0.6427876096865391,0.7660444431189782,0,0.00039567692815760104,Normal
2023-11-05 14:41:00,36.067,617.003,0.0,F1,4Nov2023.xlsx,-1.7680000000000007,-0.02499999999999858,1.0431202160617756,0.646123979642964,0.7632324697825288,0,0.0006838004713883596,Normal
2023-11-05 14:42:00,36.031,582.584,0.0,F1,4Nov2023.xlsx,-1.804000000000002,-0.036000000000001364,0.9849306210085419,0.6494480483301835,0.760405965600031,0,0.0006275052346517154,Normal
2023-11-05 14:43:00,36.041,548.255,0.0,F1,4Nov2023.xlsx,-1.794000000000004,0.00999999999999801,0.9268931821351739,0.6527597524627224,0.7575649843840495,0,0.0004674651933953665,Normal
2023-11-05 14:44:00,36.058,559.934,0.0,F1,4Nov2023.xlsx,-1.777000000000001,0.017000000000003013,0.9466379824090551,0.656059028990507,0.7547095802227721,0,0.00044245469813700605,Normal
2023-11-05 14:45:00,36.019,541.675,0.0,F1,4Nov2023.xlsx,-1.8160000000000025,-0.03900000000000148,0.9157688747627843,0.6593458151000688,0.7518398074789774,0,0.000604729801366579,Normal
2023-11-05 14:46:00,36.184,544.747,0.0,F1,4Nov2023.xlsx,-1.6510000000000034,0.16499999999999915,0.9209624723688604,0.6626200482157376,0.748955720789002,0,0.0024313309930005665,Normal
2023-11-05 14:47:00,35.924,536.719,4.0,F1,4Nov2023.xlsx,-1.9110000000000014,-0.259999999999998,0.9073901411248569,0.6658816660008342,0.7460573750616996,0,0.006033022166343217,Normal
2023-11-05 14:48:00,35.965,512.925,0.0,F1,4Nov2023.xlsx,-1.8699999999999974,0.04100000000000392,0.8671634284168572,0.6691306063588583,0.7431448254773941,0,0.0009162619295619624,Normal
2023-11-05 14:49:00,35.981,497.136,0.0,F1,4Nov2023.xlsx,-1.8539999999999992,0.015999999999998238,0.8404701625957846,0.6723668074346679,0.7402181274868322,0,0.0008098465130213357,Normal
2023-11-05 14:50:00,35.988,496.628,0.0,F1,4Nov2023.xlsx,-1.8470000000000013,0.006999999999997897,0.8396113254916547,0.6755902076156604,0.737277336810124,0,0.0007677248806697983,Normal
2023-11-05 14:51:00,36.003,495.211,0.0,F1,4Nov2023.xlsx,-1.8320000000000007,0.015000000000000568,0.8372157109708833,0.6788007455329417,0.7343225094356856,0,0.0007187336993378868,Normal
2023-11-05 14:52:00,36.027,492.122,0.0,F1,4Nov2023.xlsx,-1.8079999999999998,0.02400000000000091,0.8319933727530548,0.6819983600624985,0.7313537016191705,0,0.00065996281819546,Normal
2023-11-05 14:53:00,36.06,482.104,0.0,F1,4Nov2023.xlsx,-1.7749999999999986,0.03300000000000125,0.8150566993098027,0.685182990326359,0.7283709698824005,0,0.0006324879667046247,Normal
2023-11-05 14:54:00,36.109,476.87,0.0,F1,4Nov2023.xlsx,-1.725999999999999,0.04899999999999949,0.8062079721385129,0.6883545756937541,0.7253743710122875,0,0.0005780044497200502,Normal
2023-11-05 14:55:00,36.155,459.526,0.0,F1,4Nov2023.xlsx,-1.6799999999999997,0.045999999999999375,0.7768857856542083,0.6915130557822693,0.7223639620597556,0,0.0005505461317696317,Normal
2023-11-05 14:56:00,36.179,469.369,2.0,F1,4Nov2023.xlsx,-1.6559999999999988,0.02400000000000091,0.793526599858833,0.6946583704589974,0.7193398003386511,0,0.00035269902423892786,Normal
2023-11-05 14:57:00,36.14,492.156,0.0,F1,4Nov2023.xlsx,-1.6950000000000003,-0.03900000000000148,0.8320508539765595,0.69779045984168,0.7163019434246544,0,0.0003963971891265209,Normal
2023-11-05 14:58:00,36.115,531.471,0.0,F1,4Nov2023.xlsx,-1.7199999999999989,-0.02499999999999858,0.8985177452144769,0.7009092642998509,0.7132504491541816,0,0.00032341566612579436,Normal
2023-11-05 14:59:00,36.051,515.812,0.0,F1,4Nov2023.xlsx,-1.783999999999999,-0.06400000000000006,0.8720442605420987,0.7040147244559681,0.7101853756232855,0,0.0006996358207705975,Normal
2023-11-05 15:00:00,36.058,479.705,0.0,F1,4Nov2023.xlsx,-1.777000000000001,0.006999999999997897,0.8110008918042765,0.7071067811865476,0.7071067811865476,0,0.0006051524367131168,Normal
2023-11-05 15:01:00,36.073,512.073,0.0,F1,4Nov2023.xlsx,-1.7620000000000005,0.015000000000000568,0.8657230165807971,0.7101853756232855,0.7040147244559682,0,0.0004194076940616768,Normal
2023-11-05 15:02:00,36.031,526.533,0.0,F1,4Nov2023.xlsx,-1.804000000000002,-0.04200000000000159,0.8901694428125225,0.7132504491541815,0.700909264299851,0,0.0006031368086817406,Normal
2023-11-05 15:03:00,36.002,586.941,0.0,F1,4Nov2023.xlsx,-1.8329999999999984,-0.028999999999996362,0.9922966707382535,0.7163019434246544,0.69779045984168,0,0.0007304793323612577,Normal
2023-11-05 15:04:00,36.038,519.931,0.0,F1,4Nov2023.xlsx,-1.7970000000000041,0.03599999999999426,0.879007941707277,0.7193398003386511,0.6946583704589974,0,0.0005470966147144568,Normal
2023-11-05 15:05:00,36.108,498.257,1.0,F1,4Nov2023.xlsx,-1.7270000000000039,0.07000000000000028,0.8423653523472205,0.7223639620597556,0.6915130557822693,0,0.0006063781843788672,Normal
2023-11-05 15:06:00,36.158,486.588,0.0,F1,4Nov2023.xlsx,-1.6769999999999996,0.05000000000000426,0.8226374583155467,0.7253743710122875,0.6883545756937541,0,0.00039671230373727943,Normal
2023-11-05 15:07:00,36.191,466.639,2.0,F1,4Nov2023.xlsx,-1.6439999999999984,0.03300000000000125,0.7889111957362458,0.7283709698824004,0.685182990326359,0,0.00036788596982333674,Normal
2023-11-05 15:08:00,36.193,492.56,0.0,F1,4Nov2023.xlsx,-1.642000000000003,0.001999999999995339,0.8327338661617336,0.7313537016191705,0.6819983600624986,0,0.00024217108199172684,Normal
2023-11-05 15:09:00,36.22,477.016,0.0,F1,4Nov2023.xlsx,-1.615000000000002,0.027000000000001023,0.8064548032747392,0.7343225094356856,0.6788007455329417,0,0.00026157516101074846,Normal
2023-11-05 15:10:00,36.198,447.432,0.0,F1,4Nov2023.xlsx,-1.6370000000000005,-0.021999999999998465,0.756439376328725,0.737277336810124,0.6755902076156604,0,0.0004975577221406422,Normal
2023-11-05 15:11:00,36.185,452.553,0.0,F1,4Nov2023.xlsx,-1.6499999999999986,-0.012999999999998124,0.7650970629630726,0.7402181274868321,0.672366807434668,0,0.0004649506159166653,Normal
