mouse_id,window_time,mean_temp,std_temp,min_temp,max_temp,circadian_strength,ultradian_strength,dominant_period_h
N13,2023-09-02 02:55:00,36.87118055555556,1.0042771353674809,34.79,38.26,0.617705971349466,0.20886465228358575,24.0
N13,2023-09-02 14:55:00,36.9857638888889,0.9075268436962738,35.26,38.26,0.5406910620005136,0.2898017602188667,24.0
N13,2023-09-03 02:55:00,37.069531250000004,0.9398274566796786,35.26,38.54,0.6926500970681561,0.18343963480749775,24.0
N13,2023-09-03 14:55:00,37.14755208333333,0.8613815699751661,35.6,38.54,0.6521092950418171,0.20554954608901366,24.0
N13,2023-09-04 02:55:00,37.10824652777777,0.8716795420028377,35.66,38.54,0.5558956829120836,0.2807766735453175,24.0
N13,2023-09-04 14:55:00,37.07336805555556,0.9009436275875776,35.47,38.54,0.5756820637951758,0.21983213179515995,24.0
N13,2023-09-05 02:55:00,36.96901041666667,0.8972712645090757,35.27,38.3,0.40281875597435557,0.394611654480332,24.0
N13,2023-09-05 14:55:00,36.85149305555555,0.9927071121645361,35.1,38.3,0.48674167706946797,0.31026512082651564,24.0
N13,2023-09-06 02:55:00,36.891979166666665,1.0168306358979822,35.1,38.3,0.5681628723398819,0.26820309286570915,24.0
N13,2023-09-06 14:55:00,36.8896875,1.0289497546801059,35.1,38.33,0.5660589382692535,0.2637117519145478,24.0
N13,2023-09-07 02:55:00,36.987812500000004,1.0434835457046028,35.1,38.48,0.718573248713733,0.1544668281744383,24.0
N13,2023-09-07 14:55:00,37.128940972222225,0.9122663837109504,35.59,38.48,0.6914645506647986,0.16288822753611726,24.0
N13,2023-09-08 02:55:00,37.21418402777778,0.9398768171476275,35.59,38.53,0.7892694593049135,0.11154638061928696,24.0
N13,2023-09-08 14:55:00,37.21989583333334,0.9223870694106526,35.79,38.53,0.7834972890906479,0.12784286347202412,24.0
N13,2023-09-09 02:55:00,37.16125,0.9487758011423634,35.41,38.53,0.6334431674390899,0.2363864560765018,24.0
N13,2023-09-09 14:55:00,37.11274305555556,1.0069276237819222,35.41,38.53,0.6617193884034276,0.23911697815844576,24.0
N13,2023-09-10 02:55:00,37.064045138888886,0.995019432761789,35.41,38.57,0.6408219006727712,0.256087041892155,24.0
N13,2023-09-10 14:55:00,37.03162326388888,1.0459934366563857,35.27,38.57,0.6783126029293433,0.22237988453476532,24.0
N13,2023-09-11 02:55:00,37.01785590277777,1.0365088781979697,35.27,38.57,0.6913221962940671,0.19693453158257365,24.0
N13,2023-09-11 14:55:00,37.02605034722222,1.0361444788955416,35.27,38.57,0.6740154269100136,0.21022462014463433,24.0
N13,2023-09-12 02:55:00,37.02035590277777,1.012267593388665,35.27,38.5,0.6619271731260616,0.20044720404793195,24.0
N13,2023-09-12 14:55:00,37.07864583333333,0.9552077142400757,35.54,38.5,0.658694538055657,0.21212820641617272,24.0
N13,2023-09-13 02:55:00,37.16439236111111,0.9701782368877052,35.59,38.59,0.775682802905085,0.12764497274853928,24.0
N13,2023-09-13 14:55:00,37.20546403769841,0.9464444785550735,35.58,38.59,0.7637065469342449,0.11712821911328093,24.0
N14,2023-08-16 14:40:00,20.00453125,0.4859785356790167,19.38,21.93,0.5942274441144078,0.22952127563907737,24.0
N14,2023-08-17 02:40:00,19.879956597222222,0.3541743947235216,19.38,20.61,0.4629022401695928,0.16445673843201106,24.0
N14,2023-08-17 14:40:00,20.606805555555557,3.271814532734497,19.39,36.03333333333333,0.11465631606171382,0.37245120385931896,48.0
N14,2023-08-18 02:40:00,24.494487847222224,7.340259379283343,19.39,36.18,0.24439390971953592,0.041633425904930806,48.0
N14,2023-08-18 14:40:00,28.73699652777778,8.11882671713791,19.39,37.35,0.0215162092373721,0.04344379943792437,48.0
N14,2023-08-19 02:40:00,32.934583333333336,6.669572177180511,19.39,37.35,0.29041970386637683,0.06463095219217267,48.0
N14,2023-08-19 14:40:00,36.49111979166667,0.49111699050445007,35.64,37.49,0.26011226522400893,0.2393886679892274,48.0
N14,2023-08-20 02:40:00,36.609522569444444,0.4040001102639008,35.66,37.52,0.22361012212267797,0.3774762317785954,24.0
N14,2023-08-20 14:40:00,36.76447916666667,0.45331680034999006,35.76,38.03,0.4630430172223343,0.25889345085907917,24.0
N14,2023-08-21 02:40:00,36.654635416666665,0.5281494690688977,35.56,38.03,0.600295815177609,0.25363556647443564,24.0
N14,2023-08-21 14:40:00,36.79058159722222,0.6453920436783234,35.56,38.03,0.7226809406142859,0.16403959216013134,24.0
N14,2023-08-22 02:40:00,36.79435763888889,0.6549284769959448,35.56,38.03,0.760289699955697,0.11848197200623256,24.0
N14,2023-08-22 14:40:00,36.86958854166667,0.7155378655857919,35.56,38.16,0.7640651984276357,0.15292412159211174,24.0
N14,2023-08-23 02:40:00,36.88365972222222,0.7468680367656705,35.5,38.16,0.72699760315216,0.16862902363821808,24.0
N14,2023-08-23 14:40:00,36.83881597222222,0.7640414436604144,35.5,38.48,0.6974111759546331,0.15260779710054226,24.0
N14,2023-08-24 02:40:00,36.80181076388889,0.8536005008085393,34.84,38.48,0.6746655833032789,0.16239471213107398,24.0
N14,2023-08-24 14:40:00,36.49954861111111,0.8508217868124544,34.84,38.48,0.45766744840473017,0.10253086978547847,24.0
N14,2023-08-25 02:40:00,36.38378472222222,0.933112091807678,34.69,38.48,0.49303978514949487,0.11535003353627227,24.0
N14,2023-08-25 14:40:00,36.068124999999995,0.8645681474569962,34.61,37.84,0.43706783791857995,0.24714410046656027,24.0
N14,2023-08-26 02:40:00,35.9942013888889,0.8834609112262624,34.25,37.84,0.31507704291569716,0.24095998597547072,24.0
N14,2023-08-26 14:40:00,35.94241319444445,0.8596156942322256,34.25,37.82,0.28359963821562395,0.34711088019472486,24.0
N14,2023-08-27 02:40:00,35.97866319444445,0.8273704063717747,34.25,37.82,0.26140435850761135,0.3628086651009521,24.0
N14,2023-08-27 14:40:00,35.91859375,0.7956598424961119,34.25,38.02,0.25260376855690203,0.5038782865907695,24.0
N14,2023-08-28 02:40:00,35.8121875,0.7634389070801606,34.16,38.02,0.3052642524008145,0.29101577716837196,24.0
N14,2023-08-28 14:40:00,35.74979166666666,0.8146096276659829,34.14,38.02,0.3816142122089763,0.19960840026459079,24.0
N14,2023-08-29 02:40:00,35.78642361111111,0.829935623364665,34.14,38.02,0.4132540850579733,0.14132728297947852,24.0
N14,2023-08-29 14:40:00,35.917934027777775,0.8476932106024633,34.14,37.62,0.44394044997964516,0.09864202669277676,24.0
N14,2023-08-30 03:45:00,36.022083333333335,0.8324823940670601,34.14,37.62,0.4398474286054117,0.14804777764636612,24.0
N14,2023-08-30 15:45:00,36.08736111111111,0.8035215506875207,34.58,37.62,0.4702751115160849,0.1572934835304062,24.0
N14,2023-08-31 03:45:00,36.07036458333333,0.8390591037459715,34.58,37.62,0.3696428780500291,0.14687190600494748,24.0
N14,2023-08-31 15:45:00,36.07333333333333,0.8824974425521646,34.58,38.38,0.40518696972534685,0.09822752017267503,24.0
N14,2023-09-01 03:45:00,36.13560763888889,0.8795715767080917,34.58,38.38,0.35161873783235487,0.166559635948558,24.0
N14,2023-09-01 15:45:00,36.216579861111114,0.8470631067498142,34.66,38.38,0.3267889635036291,0.18611760493296414,24.0
N14,2023-09-02 03:45:00,36.303958333333334,0.8637193222965047,34.96,38.38,0.3562467930956845,0.29509253469486724,24.0
N14,2023-09-02 15:45:00,36.316805555555554,0.8270709720132328,34.96,37.91,0.33086793329280406,0.32718225086785147,24.0
N14,2023-09-03 03:45:00,36.33142361111111,0.8658662496138151,34.65,37.91,0.36794706510258923,0.27756072208352106,24.0
N14,2023-09-03 15:45:00,36.28697916666667,0.9751475527149585,34.57,37.99,0.43218968717230916,0.23716961427188032,24.0
N14,2023-09-04 03:45:00,36.33605902777778,0.9781685994836073,34.57,37.99,0.4253972568282075,0.18027851446163157,24.0
N14,2023-09-04 15:45:00,36.27407118055555,1.0365938798147711,34.39,37.99,0.4810786799956659,0.1821343474980414,24.0
N14,2023-09-05 03:45:00,34.88375868055555,3.539899310856318,23.97,37.99,0.2995618401213178,0.0633657017059132,48.0
N14,2023-09-05 15:45:00,34.424140625,3.86281566707422,23.97,37.98,0.294961033877195,0.15963665875633715,48.0
N14,2023-09-06 03:45:00,34.425703125000005,3.858361948740713,23.97,37.97,0.2919823772573029,0.14733977194924963,48.0
N14,2023-09-06 15:45:00,34.47928819444444,3.8761367526542836,23.97,37.98,0.28045340845385236,0.14382571292548565,48.0
N14,2023-09-07 03:45:00,35.982899305555556,2.1716578960873205,26.12,37.98,0.3156234227096232,0.20886692725886524,24.0
N14,2023-09-07 15:45:00,36.478680555555556,0.8715204597966335,34.84,38.13,0.49951774580900465,0.21055409574653836,24.0
N14,2023-09-08 03:45:00,36.473003472222224,0.8939648187765364,34.84,38.13,0.425927883211506,0.24004790583022897,24.0
N14,2023-09-08 15:45:00,36.510416666666664,0.8444233938348437,35.13,38.13,0.3812855317981492,0.2829719910235281,24.0
N14,2023-09-09 03:45:00,36.54190972222222,0.8769578288131018,35.13,38.13,0.4180090419198648,0.32213199465499354,24.0
N14,2023-09-09 15:45:00,36.560520833333335,0.8273265214998752,35.14,37.98,0.3357140616650909,0.4065673012830234,24.0
N14,2023-09-10 03:45:00,36.592013888888886,0.8308517883783745,35.16,37.95,0.3853508718223747,0.37564224222636583,24.0
N14,2023-09-10 15:45:00,36.65819444444445,0.8333945000699929,35.24,38.11,0.37177804322105157,0.3924206369604226,24.0
N14,2023-09-11 03:45:00,36.728550347222225,0.8629328770205332,35.24,38.28,0.523162496309852,0.26517533424552586,24.0
N14,2023-09-11 15:45:00,36.72764756944444,0.8525849557055774,35.3,38.28,0.5187679372583578,0.26006794262641797,24.0
N14,2023-09-12 03:45:00,36.80231639433551,0.8363338218766134,35.27,38.28,0.47203732312907043,0.2541848519358326,24.0
N14,2023-09-12 15:45:00,36.92758220413165,0.800585124914526,35.27,38.28,0.15671506789416628,0.3218789840847675,48.0
N14,2023-09-13 11:25:00,36.81150210455098,0.7933494797667161,35.27,38.16,0.01865771389885972,0.3961701359904656,48.0
N14,2023-09-14 01:15:00,37.0208333657517,0.7065257932732091,35.27,38.16,0.04454634067777946,0.4132883594205895,12.0
N14,2023-09-14 21:35:00,36.90806242154068,0.7442442620661687,35.1,38.23,0.20037434891468914,0.1688003654237822,16.0
N14,2023-09-15 19:30:00,36.866727954562606,0.7740254517570885,35.1,38.23,0.13405011289885763,0.14128560978343696,16.0
N14,2023-09-16 13:15:00,37.13995153132581,0.7418020904443,35.1,38.23,0.011851779713781934,0.07483942032298202,16.0
N14,2023-09-17 11:25:00,37.05095936419075,0.7751868438556297,35.1,38.23,0.004034949035072624,0.08828624818211134,16.0
N15,2023-08-16 14:45:00,20.047274305555554,0.4854059535586158,19.41,22.02,0.589435157273041,0.23383146658316237,24.0
N15,2023-08-17 02:45:00,19.916310763888887,0.34340918952183214,19.41,20.59,0.4437503130535483,0.16559350081096677,24.0
N15,2023-08-17 14:45:00,20.620225694444443,3.1664469164413163,19.43,36.45,0.11654345259053323,0.3619276247669956,48.0
N15,2023-08-18 02:45:00,24.50377604166667,7.292003892949098,19.43,36.45,0.24645472918249478,0.03820880170681525,48.0
N15,2023-08-18 14:45:00,28.759001736111113,8.109728870778568,19.43,37.65,0.022829298835968737,0.04172031382114374,48.0
N15,2023-08-19 02:45:00,33.01609375000001,6.694873820996044,19.43,37.65,0.296317205134763,0.062229091195988614,48.0
N15,2023-08-19 14:45:00,36.607866030092595,0.5395316721201172,35.52,37.65,0.20525247493764198,0.15599577314399543,48.0
N15,2023-08-20 02:45:00,36.732608506944445,0.4017423613868935,35.7,37.65,0.07695814660460516,0.34193793654704524,48.0
N15,2023-08-20 14:45:00,36.947527488425926,0.5117795751300603,35.7,38.41,0.33342707367697555,0.20791603080571866,24.0
N15,2023-08-21 02:45:00,36.78372974537037,0.5955986347379435,35.7,38.41,0.5163416604954787,0.23214120818972755,24.0
N15,2023-08-21 14:45:00,36.87854021990741,0.6702283290723227,35.7,38.41,0.6611707014050785,0.17676085327112354,24.0
N15,2023-08-22 02:45:00,36.90631163194445,0.6497087884051549,35.7,38.41,0.6837605037530524,0.1484946173769502,24.0
N15,2023-08-22 14:45:00,36.941412326388885,0.670996369729626,35.7,38.48,0.6979295590138949,0.15588274604071373,24.0
N15,2023-08-23 02:45:00,37.04573958333334,0.6218187008565501,35.96,38.48,0.7158906917710761,0.12886369162732533,24.0
N15,2023-08-23 14:45:00,37.03403530092592,0.6487876946571063,35.96,38.48,0.7272730363430935,0.062460228841618094,24.0
N15,2023-08-24 02:45:00,37.075948495370376,0.7002759962470538,35.6,38.48,0.7618859663478098,0.10860014942382291,24.0
N15,2023-08-24 14:45:00,36.79985243055555,0.7142624552357276,35.36,38.41,0.5235046458759588,0.0740725196042857,24.0
N15,2023-08-25 02:45:00,36.705425347222224,0.762425737264705,35.36,38.41,0.4541922223540894,0.1293669551005252,24.0
N15,2023-08-25 14:45:00,36.40731770833333,0.7159721451307176,34.98,38.05,0.40014102306542015,0.1763964356898192,24.0
N15,2023-08-26 02:45:00,36.34388020833333,0.7150631925435065,34.98,38.05,0.3555595181298756,0.26401014907547515,24.0
N15,2023-08-26 14:45:00,36.28285590277778,0.7061258827022994,34.98,37.61,0.2722557496522688,0.3874857952276004,24.0
N15,2023-08-27 02:45:00,36.40768229166667,0.7689581141733803,34.98,37.8,0.4091663199500963,0.24520268816948504,24.0
N15,2023-08-27 14:45:00,36.53927083333334,0.7579638451391956,35.09,38.28,0.3927581807557049,0.27820543559937083,24.0
N15,2023-08-28 02:45:00,36.74151041666667,0.783335977319895,35.1,38.28,0.5088783878076227,0.20354728094379052,24.0
N15,2023-08-28 14:45:00,36.79298611111111,0.7739583769503003,35.47,38.28,0.5680027916136956,0.18512166125500082,24.0
N15,2023-08-29 02:45:00,36.78786458333333,0.8073646186796023,35.38,38.28,0.46327577670207953,0.2985229142046162,24.0
N15,2023-08-29 14:45:00,36.75397569444445,0.858512921806795,35.3,38.24,0.5215733286754374,0.24777551286881952,24.0
N15,2023-08-30 02:45:00,36.69229166666666,0.8826817319569698,35.3,38.3,0.47627982770749205,0.3070263458975775,24.0
N15,2023-08-30 14:45:00,36.659687500000004,0.9167185058732134,35.16,38.3,0.48588763490707926,0.29084303382936133,24.0
N15,2023-08-31 02:45:00,36.71435763888889,0.9597552515760247,35.16,38.3,0.5105304403725239,0.27153843218628704,24.0
N15,2023-08-31 14:45:00,36.67428819444444,0.9787031776792786,35.16,38.3,0.509446465544337,0.3062700715639289,24.0
N15,2023-09-01 02:45:00,36.70671875,0.9916403169096443,35.16,38.33,0.478549780110176,0.29569437918237074,24.0
N15,2023-09-01 14:45:00,36.69065972222222,0.9862285673153114,35.32,38.33,0.5000736979887068,0.30274190692145736,24.0
N15,2023-09-02 02:45:00,36.757673611111116,1.003563687080122,35.32,38.33,0.5724233288317606,0.23833551060710242,24.0
N15,2023-09-02 14:45:00,36.76439236111111,0.9888872001719253,35.33,38.4,0.5808069111088647,0.2249848215505677,24.0
N15,2023-09-03 02:45:00,36.685885416666665,1.011935154890862,34.91,38.4,0.538019548327145,0.3267264999207986,24.0
N15,2023-09-03 14:45:00,36.69637152777778,1.0668843499338514,34.91,38.4,0.5416890828330472,0.2903422519200041,24.0
N15,2023-09-04 02:45:00,36.51069444444445,1.066698341181914,34.66,38.4,0.47027639096700635,0.4009533552520793,24.0
N15,2023-09-04 14:45:00,36.43055555555556,1.1491020590236836,34.66,38.35,0.5181046032984264,0.33538985963039597,24.0
N15,2023-09-05 02:45:00,34.654583333333335,4.0789614670042615,24.07,38.35,0.3524135450843488,0.037150927813694085,24.0
N15,2023-09-05 14:45:00,34.185972222222226,4.592755713552299,24.07,38.35,0.38543896945003125,0.05770236907906542,24.0
N15,2023-09-06 02:45:00,34.233211805555555,4.592397553777761,24.07,38.35,0.3655184077400555,0.04966187127640377,48.0
N15,2023-09-06 14:45:00,34.30491319444444,4.61341390292341,24.07,38.46,0.35764488457928606,0.05093243223540079,48.0
N15,2023-09-07 02:45:00,36.05815972222222,2.661863920271727,24.44,38.46,0.2157381050095793,0.37340764859356773,24.0
N15,2023-09-07 14:45:00,36.512499999999996,0.9361985410869498,34.92,38.47,0.4517060224067597,0.3297613653338084,24.0
N15,2023-09-08 02:45:00,36.590868055555546,1.038996716566086,34.92,38.55,0.4190412907552568,0.3628938057148885,24.0
N15,2023-09-08 14:45:00,36.56241319444444,1.0747413655766032,34.87,38.55,0.45445988816681476,0.3263440976968767,24.0
N15,2023-09-09 02:45:00,36.71182291666667,1.1456980116589495,34.87,38.55,0.6351532601856392,0.19970112033521487,24.0
N15,2023-09-09 14:45:00,36.77085069444444,1.1065576966616717,34.87,38.55,0.6161569246999692,0.227017848777304,24.0
N15,2023-09-10 02:45:00,36.83090277777778,1.122070514962335,34.87,38.53,0.7051842063660232,0.18242405750353194,24.0
N15,2023-09-10 14:45:00,36.95682291666666,1.0185059233326605,35.3,38.59,0.6774172231703752,0.21053369208961006,24.0
N15,2023-09-11 02:45:00,37.02482638888889,1.032015273828221,35.48,38.59,0.7605843965291369,0.14980279809922523,24.0
N15,2023-09-11 14:45:00,37.02477430555555,1.0114788838109035,35.54,38.59,0.7428940052163863,0.16416266557564702,24.0
N15,2023-09-12 02:45:00,36.99217013888889,0.9947699930679021,35.54,38.59,0.6569576709572589,0.20615523066760486,24.0
N15,2023-09-12 14:45:00,36.92660590277777,1.0631562430414143,35.33,38.56,0.6690990442887337,0.19287791624624065,24.0
N15,2023-09-13 02:45:00,36.768289930555554,1.0542092716864697,35.11,38.56,0.5061048600239163,0.31380204818332363,24.0
N15,2023-09-13 14:45:00,36.731137152777784,1.1273385263815459,34.97,38.56,0.5321594263119408,0.2582245476654767,24.0
N15,2023-09-14 02:45:00,36.70363715277777,1.1403291322246514,34.97,38.58,0.5566486316049674,0.2459591202090421,24.0
N15,2023-09-14 14:45:00,36.630624999999995,1.1711587440733404,34.95,38.58,0.5725578600740348,0.23000451902829094,24.0
N15,2023-09-15 02:45:00,36.666354166666665,1.1603103210920078,34.95,38.58,0.6456203510586,0.16589422994522374,24.0
N15,2023-09-15 14:45:00,36.64806423611111,1.1043495655305933,34.95,38.58,0.6586040358149018,0.1841279324501751,24.0
N15,2023-09-16 02:45:00,36.70509548611111,1.0987855272889355,34.95,38.55,0.7324153740609582,0.12813138587686332,24.0
N15,2023-09-16 14:45:00,36.71980034722222,1.0662915209773602,35.13,38.55,0.6919040886847183,0.15556908114556345,24.0
N15,2023-09-17 02:45:00,36.65839409722222,1.0689382871341397,34.81,38.59,0.5002794001215812,0.298331525297336,24.0
N15,2023-09-17 14:45:00,36.65116319444444,1.0986559976377277,34.81,38.59,0.49947161646143745,0.3165938177123233,24.0
N16,2023-08-16 14:40:00,20.06866898148148,0.49886256774819604,19.42,22.03,0.6019850338629379,0.2330937196529152,24.0
N16,2023-08-17 02:40:00,19.941300636574073,0.36706924744208597,19.42,20.75,0.46658086881692157,0.18690669556248155,24.0
N16,2023-08-17 14:40:00,20.449730902777777,2.7643303790288347,19.45,35.99333333333333,0.09844706124852536,0.38064835905170996,48.0
N16,2023-08-18 02:40:00,24.519457465277778,7.5369916595718225,19.45,36.92,0.2653611529488228,0.04299424745295659,48.0
N16,2023-08-18 14:40:00,28.888414351851857,8.431259440729272,19.45,37.59,0.00876736914072635,0.038349054693634164,48.0
N16,2023-08-19 02:40:00,33.16947627314815,7.038480892677304,19.45,37.59,0.2911747224441906,0.06530370003250784,48.0
N16,2023-08-19 14:40:00,36.99468315972222,0.2895847524744881,36.065,37.63,0.13903772916641766,0.29193901058019317,48.0
N16,2023-08-20 02:40:00,37.004609375,0.3194730917059314,36.14,37.63,0.2679704587382012,0.15649726575627232,24.0
N16,2023-08-20 14:40:00,37.03914930555556,0.3910263515087228,36.14,37.97,0.22206798264129485,0.3225742183702176,24.0
N16,2023-08-21 02:40:00,36.866549479166665,0.5044316472093904,35.94,37.97,0.5208990775899724,0.20198911617135334,24.0
N16,2023-08-21 14:40:00,36.9960546875,0.6307209156605262,35.94,38.26,0.598397705546112,0.1473350428206921,24.0
N16,2023-08-22 02:40:00,37.040577256944445,0.6420762039398984,35.94,38.26,0.5284109169405032,0.1406938052515858,24.0
N16,2023-08-22 14:40:00,37.10265861742424,0.6434182256767387,35.94,38.26,0.6893488875576674,0.10709570732093257,24.0
N16,2023-08-23 02:40:00,37.13735532407408,0.6332371605860878,35.836666666666666,38.26,0.7043972336358679,0.11854011247677157,24.0
N16,2023-08-23 14:40:00,37.051762152777776,0.6201870802106362,35.83,38.26,0.6751307956196781,0.12077371076367127,24.0
N16,2023-08-24 02:40:00,36.944348958333336,0.7940273876111276,35.2,38.39,0.687449075606329,0.09562853039290256,24.0
N16,2023-08-24 14:40:00,36.70480666035353,0.8137824032801757,35.18,38.39,0.544067011112917,0.16991199299130033,24.0
N16,2023-08-25 02:40:00,36.6065943287037,0.9076327345465564,35.07,38.39,0.6064129024338965,0.15675681411639417,24.0
N16,2023-08-25 14:40:00,36.361302083333335,0.8185332870928298,35.07,38.39,0.5534091083032735,0.26803823073882554,24.0
N16,2023-08-26 02:40:00,36.395234375,0.7343583548460849,35.07,37.86,0.48386972254038296,0.2663096319744606,24.0
N16,2023-08-26 14:40:00,36.31615451388889,0.7468847422054804,35.07,37.95,0.453264910838895,0.26930918076961324,24.0
N16,2023-08-27 02:40:00,36.45572048611111,0.7257453974648619,35.16,37.95,0.4855112795302861,0.24961097946284302,24.0
N16,2023-08-27 14:40:00,36.52205729166667,0.7569386064994515,35.21,38.02,0.455317096815833,0.24243032531165046,24.0
N16,2023-08-28 02:40:00,36.50829861111111,0.783665413474302,35.21,38.02,0.37764716115727326,0.2650072366600599,24.0
N16,2023-08-28 14:40:00,36.556788194444444,0.7660771716453796,35.37,38.02,0.4313956857430928,0.23120943854210008,24.0
N16,2023-08-29 02:40:00,36.52614583333333,0.8190283069720653,34.78,38.02,0.2810830836393765,0.381959935294432,24.0
N16,2023-08-29 14:40:00,36.41295138888889,0.8732462411238652,34.7,38.08,0.3839115870691255,0.28222369424964183,24.0
N16,2023-08-30 02:40:00,36.51501736111111,0.9240669090906618,34.7,38.11,0.4188952866530014,0.26671189640550513,24.0
N16,2023-08-30 14:40:00,36.47114583333333,0.9725174942242144,34.7,38.11,0.46925861362557897,0.26878193334504075,24.0
N16,2023-08-31 02:40:00,36.6003125,1.0227464210887873,34.7,38.18,0.5443147144725761,0.24624571579519586,24.0
N16,2023-08-31 14:40:00,36.644921874999994,1.0120879022813798,35.08,38.33,0.5276230731762547,0.2903901193239879,24.0
N16,2023-09-01 02:40:00,36.705494791666666,1.0445377844908466,35.08,38.33,0.5113556292208798,0.28626196337574256,24.0
N16,2023-09-01 14:40:00,36.764765625,0.9981945884384485,35.08,38.41,0.4526871514788069,0.3604522551859993,24.0
N16,2023-09-02 02:40:00,36.78498263888889,0.9899634794631638,35.3,38.41,0.4307059951187195,0.36899001352038063,24.0
N16,2023-09-02 14:40:00,36.79657118055556,0.9570189837255614,35.26,38.41,0.3945726794275825,0.4174258152102895,24.0
N16,2023-09-03 02:40:00,36.797092013888886,0.992302714546994,35.08,38.44,0.42532095738581976,0.3958247324330115,24.0
N16,2023-09-03 14:40:00,36.80415798611111,1.0043748631190395,35.08,38.44,0.447201445339815,0.3588571199579877,24.0
N16,2023-09-04 02:40:00,36.81744110513026,0.9750794484494583,35.08,38.44,0.6051216478543398,0.22001113032003844,24.0
N16,2023-09-04 14:40:00,37.05927357040803,0.9191884835937001,35.08,38.44,0.40406465643601847,0.23560550842471104,24.0
N16,2023-09-05 08:55:00,35.62135256346359,3.4138852528271246,24.47,38.39,0.23634208337973586,0.08019855760913565,48.0
N16,2023-09-05 21:05:00,35.69594457735248,3.43721136251026,24.47,38.38,0.2709660839546989,0.09975738850231837,48.0
N16,2023-09-06 09:05:00,35.47287847222222,3.3561296535803535,24.47,38.28,0.3534311375952331,0.10758830474067065,24.0
N16,2023-09-06 21:05:00,35.36818142361111,3.3088536712338907,24.47,38.33,0.33124999118351134,0.1325824886713264,24.0
N16,2023-09-07 09:05:00,36.60828993055556,0.8311636541932191,34.3,38.33,0.37478050503435073,0.360843620397417,24.0
N16,2023-09-07 21:05:00,36.708072916666666,0.8740766566083344,35.26,38.52,0.47892696233661514,0.30943620033883,24.0
N16,2023-09-08 09:05:00,36.72090277777777,0.899154821666223,35.26,38.52,0.4770138826047804,0.3689880932256167,24.0
N16,2023-09-08 21:05:00,36.79743055555556,0.9793425349350576,35.26,38.52,0.6177752228658092,0.2534533371793945,24.0
N16,2023-09-09 09:05:00,36.85894097222222,1.0065604714207848,35.26,38.52,0.6151096748277398,0.27275894027963127,24.0
N16,2023-09-09 21:05:00,36.928906250000004,1.0334437196898982,35.29,38.52,0.6680079097049814,0.21749606780607642,24.0
N16,2023-09-10 09:05:00,36.98487847222222,1.0096831456825668,35.34,38.52,0.6616524932592268,0.239970976441669,24.0
N16,2023-09-10 21:05:00,36.994027777777774,0.9986326203061394,35.54,38.52,0.6136507171194049,0.27097952870125497,24.0
N16,2023-09-11 09:05:00,36.96092013888889,0.9938491497763088,35.4,38.52,0.6153199565836404,0.2773282636941726,24.0
N16,2023-09-11 21:05:00,37.025798611111114,0.9909885922643464,35.4,38.45,0.6908444753942836,0.19587298511088894,24.0
N16,2023-09-12 09:05:00,37.02482638888889,1.007207690086952,35.4,38.51,0.6782410109415336,0.21260393479226383,24.0
N16,2023-09-12 21:05:00,36.98741319444444,1.0063386310688178,35.4,38.51,0.6358702553079223,0.22799745828352516,24.0
N16,2023-09-13 09:05:00,36.950572916666665,1.0359463860750944,35.35,38.51,0.6301498931284792,0.21900629233851726,24.0
N16,2023-09-13 21:05:00,36.844097222222224,1.0049945848350823,35.35,38.51,0.5302018845515909,0.30786784317633314,24.0
N16,2023-09-14 09:05:00,36.811406250000005,1.0005250018891991,35.35,38.46,0.5183310748113145,0.328634768631904,24.0
N16,2023-09-14 21:05:00,36.849782986111116,1.020586788147428,35.35,38.48,0.5959763321930556,0.2653640932075995,24.0
N16,2023-09-15 09:05:00,36.89709201388889,1.0311937308918562,35.27,38.49,0.58456131500218,0.2674332086921918,24.0
N16,2023-09-15 21:05:00,36.92703993055556,1.0440862549524106,35.27,38.49,0.6923895372881229,0.23928249215469485,24.0
N16,2023-09-16 09:05:00,36.839296874999995,1.1008045828272917,35.13,38.49,0.6748307315841371,0.20290694350781632,24.0
N16,2023-09-16 21:05:00,36.85664930555556,1.1089979470034428,35.13,38.49,0.6721436201511046,0.19942055567570718,24.0
N16,2023-09-17 09:05:00,36.788975694444446,1.077973033299234,35.13,38.47,0.7026271329973335,0.197038424468112,24.0
N16,2023-09-17 21:05:00,36.83267361111111,1.0940945351310494,35.13,38.55,0.7270291811197337,0.18064740637294474,24.0
N2,2023-08-16 13:55:00,36.843602430555556,0.6837942786898249,35.54,38.26,0.5885075901166666,0.1327864584129364,24.0
N2,2023-08-17 01:55:00,36.89369791666666,0.6576134294815977,35.63,38.26,0.5106685097128658,0.15871005403416424,24.0
N2,2023-08-17 13:55:00,36.9522734375,0.6668123114239415,35.63,38.26,0.4384131028263271,0.24571742120636123,24.0
N2,2023-08-18 01:55:00,36.7963515625,0.9121748086522689,34.786,38.26,0.461626167071249,0.3140465134613181,24.0
N2,2023-08-18 13:55:00,36.66995052083334,0.9084046953612249,34.786,38.230000000000004,0.33785026232507154,0.3503106347875133,24.0
N2,2023-08-19 01:55:00,36.57643142361111,1.00051002698158,34.786,38.230000000000004,0.4206788396937023,0.31663490680818396,24.0
N2,2023-08-19 13:55:00,36.581883680555556,1.061064472402496,34.786,38.464,0.38424307851928513,0.34144110387013676,24.0
